boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember,type_Task,type_Improvement,type_Bug,type_Epic,priority_Major,priority_Minor,priority_Trivial,priority_Critical,no_comment_min,no_comment_max,no_comment_mean,no_comment_median,no_comment_std,no_comment_var,no_comment_range,no_comment_freq,no_affectversion_min,no_affectversion_max,no_affectversion_mean,no_affectversion_median,no_affectversion_std,no_affectversion_var,no_affectversion_range,no_affectversion_freq,no_fixversion_min,no_fixversion_max,no_fixversion_mean,no_fixversion_median,no_fixversion_std,no_fixversion_var,no_fixversion_range,no_fixversion_freq,no_issuelink_min,no_issuelink_max,no_issuelink_mean,no_issuelink_median,no_issuelink_std,no_issuelink_var,no_issuelink_range,no_issuelink_freq,no_blocking_min,no_blocking_max,no_blocking_mean,no_blocking_median,no_blocking_std,no_blocking_var,no_blocking_range,no_blocking_freq,no_blockedby_min,no_blockedby_max,no_blockedby_mean,no_blockedby_median,no_blockedby_std,no_blockedby_var,no_blockedby_range,no_blockedby_freq,no_fixversion_change_min,no_fixversion_change_max,no_fixversion_change_mean,no_fixversion_change_median,no_fixversion_change_std,no_fixversion_change_var,no_fixversion_change_range,no_fixversion_change_freq,no_priority_change_min,no_priority_change_max,no_priority_change_mean,no_priority_change_median,no_priority_change_std,no_priority_change_var,no_priority_change_range,no_priority_change_freq,no_des_change_min,no_des_change_max,no_des_change_mean,no_des_change_median,no_des_change_std,no_des_change_var,no_des_change_range,no_des_change_freq,gunning_fog_easy,gunning_fog_hard,priority_Blocker,type_Story,type_Documentation,type_Wish,type_Sub-task,type_Technical task,type_New Feature,type_Test,type_Umbrella
62,130,Mesosphere Sprint 10,-22,10,8,35,0,0,0,0,7,32,0,0,1,3,6,12,11.0,10.0,4.0,3.0,25.0,6.0,2.0,6.0,0.0,10.0,2.4615384615384617,1.0,2.9986501686605753,8.991902834008096,10.0,0.0,0.0,1.0,0.20512820512820512,0.0,0.4090738692453055,0.16734143049932526,1.0,0.0,0.0,1.0,0.2564102564102564,0.0,0.44235903005475674,0.1956815114709852,1.0,0.0,0.0,4.0,0.9743589743589743,0.0,1.2667234876096987,1.6045883940620784,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.15384615384615385,0.0,0.488739600156498,0.2388663967611335,2.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.2699527623995085,0.0728744939271255,1.0,0.0,0.0,5.0,0.9487179487179487,0.0,1.503482237808684,2.2604588394062084,5.0,0.0,18.0,21.0,,5.0,6.0,,,,,,
62,134,Mesosphere Sprint 11,-61,13,0,0,19,76,0,0,17,69,1,5,1,2,6,15,12.0,12.0,4.0,3.0,27.0,6.0,2.0,8.0,0.0,26.0,3.3488372093023258,1.0,4.623355413808464,21.37541528239203,26.0,1.0,0.0,1.0,0.18604651162790697,0.0,0.3937496154790789,0.15503875968992248,1.0,0.0,0.0,1.0,0.3023255813953488,0.0,0.4647008111181006,0.21594684385382057,1.0,0.0,0.0,5.0,1.1627906976744187,0.0,1.4130384781964669,1.996677740863787,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.13953488372093023,0.0,0.46707781287271866,0.2181616832779624,2.0,0.0,0.0,1.0,0.06976744186046512,0.0,0.2577696311132336,0.06644518272425251,1.0,0.0,0.0,5.0,1.0930232558139534,1.0,1.4770297332077047,2.1816168327796235,5.0,0.0,19.0,24.0,,5.0,7.0,,,,,,
62,142,Mesosphere Sprint 12,39,14,0,0,16,47,14,41,2,6,0,0,0,0,6,19,10.0,26.0,28.0,4.0,66.0,6.0,1.0,13.0,0.0,32.0,3.7790697674418605,2.0,5.2140109045457805,27.185909712722307,32.0,0.0,0.0,1.0,0.1511627906976744,0.0,0.3603084254117694,0.12982216142270858,1.0,0.0,0.0,1.0,0.3488372093023256,0.0,0.47939770694352374,0.22982216142270864,1.0,0.0,0.0,5.0,0.8837209302325582,1.0,1.0999315984204794,1.2098495212038307,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06976744186046512,0.0,0.2986517812719495,0.08919288645690837,2.0,0.0,0.0,1.0,0.023255813953488372,0.0,0.15159886590034527,0.022982216142270865,1.0,0.0,0.0,5.0,0.813953488372093,0.0,1.4512601251162365,2.1061559507523944,5.0,0.0,48.0,38.0,,8.0,8.0,2.0,,,,,
62,143,Mesosphere Sprint 13,49,14,1,8,6,23,1,8,6,23,0,0,0,0,6,15,41.0,52.0,47.0,4.0,136.0,16.0,,16.0,0.0,14.0,1.971264367816092,0.0,3.3408111591920253,11.161019201381963,14.0,0.0,0.0,2.0,0.11494252873563218,0.0,0.3374603331456124,0.11387947644674773,2.0,0.0,0.0,1.0,0.40804597701149425,0.0,0.49289011797166987,0.24294066839412665,1.0,0.0,0.0,5.0,0.6379310344827587,0.0,1.0148881745182363,1.0299980067769583,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.05172413793103448,0.0,0.344523485601135,0.11869643213075548,3.0,0.0,0.0,1.0,0.09770114942528736,0.0,0.2977670313680973,0.08866520496976944,1.0,0.0,0.0,6.0,0.41379310344827586,0.0,1.1384171562684158,1.2959936216862666,6.0,0.0,105.0,69.0,6.0,12.0,16.0,2.0,,,,,
62,150,Twitter Mesos Q2 Sprint 6,-8,14,1,8,0,0,0,0,0,0,1,8,0,0,6,1,25.0,27.0,16.0,,63.0,3.0,,6.0,0.0,9.0,1.6527777777777777,1.0,2.0360118584993363,4.145344287949922,9.0,0.0,0.0,2.0,0.19444444444444445,0.0,0.46387494942181934,0.21517996870109546,2.0,0.0,0.0,1.0,0.5138888888888888,1.0,0.503314522547481,0.2533255086071987,1.0,1.0,0.0,4.0,0.9722222222222222,0.0,1.209961263752236,1.4640062597809076,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.5138888888888888,0.0,1.6184939578836215,2.61952269170579,7.0,0.0,0.0,1.0,0.013888888888888888,0.0,0.11785113019775795,0.013888888888888895,1.0,0.0,0.0,3.0,0.4583333333333333,0.0,0.8381317251675863,0.7024647887323944,3.0,0.0,46.0,26.0,,4.0,,,,,,,
62,154,Mesosphere Sprint 14,20,14,0,0,18,86,13,77,5,9,0,0,0,0,6,18,56.0,63.0,48.0,4.0,141.0,17.0,,18.0,0.0,13.0,2.4739583333333335,1.0,3.3251932130349906,11.056909904013963,13.0,0.0,0.0,2.0,0.15625,0.0,0.4176254239918804,0.1744109947643979,2.0,0.0,0.0,1.0,0.15104166666666666,0.0,0.35902567151914516,0.12889943280977312,1.0,0.0,0.0,6.0,0.8020833333333334,0.0,1.4334799429869602,2.0548647469458987,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3385416666666667,0.0,0.748453175103735,0.5601821553228622,3.0,0.0,0.0,1.0,0.0625,0.0,0.24269430063396508,0.058900523560209424,1.0,0.0,0.0,4.0,0.5104166666666666,0.0,0.9036840441536746,0.8166448516579407,4.0,0.0,104.0,88.0,16.0,9.0,8.0,4.0,,,,,
63,8,Q2'14 Sprint 1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18.0,17.0,7.0,1.0,31.0,9.0,2.0,1.0,0.0,32.0,2.5348837209302326,1.0,5.011172456713016,25.111849390919165,32.0,1.0,0.0,9.0,0.3953488372093023,0.0,1.6350263560380585,2.6733111849390916,9.0,0.0,0.0,1.0,0.627906976744186,1.0,0.4890834875635335,0.239202657807309,1.0,1.0,0.0,10.0,1.302325581395349,1.0,1.9090621447258467,3.6445182724252496,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.1395348837209303,0.0,2.512647961517104,6.313399778516058,13.0,0.0,0.0,1.0,0.046511627906976744,0.0,0.21308263231644634,0.045404208194905864,1.0,0.0,0.0,2.0,0.18604651162790697,0.0,0.5002767783217783,0.2502768549280177,2.0,0.0,24.0,19.0,,,,,,,,,
63,12,Q2'14 Sprint 2,-3,13,2,3,0,0,0,0,2,3,0,0,0,0,1,1,9.0,6.0,21.0,,25.0,7.0,1.0,2.0,0.0,17.0,1.2777777777777777,0.0,3.066977209949433,9.406349206349208,17.0,0.0,0.0,9.0,0.6944444444444444,0.0,1.7698982124799385,3.1325396825396816,9.0,0.0,0.0,1.0,0.7222222222222222,1.0,0.45425676257949793,0.20634920634920637,1.0,1.0,0.0,2.0,0.6944444444444444,1.0,0.749073501808141,0.561111111111111,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.9722222222222222,0.0,2.4783186825070525,6.142063492063493,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08333333333333333,0.0,0.3683941988065037,0.13571428571428576,2.0,0.0,16.0,20.0,1.0,,,,,,,,
63,13,Q2 Sprint 3,-7,12,1,8,0,0,0,0,1,8,0,0,0,0,1,1,5.0,13.0,19.0,,30.0,4.0,,2.0,0.0,7.0,0.972972972972973,0.0,1.8780380792271032,3.5270270270270268,7.0,0.0,0.0,9.0,0.6486486486486487,0.0,1.751447277986856,3.067567567567567,9.0,0.0,0.0,1.0,0.4864864864864865,0.0,0.5067117097095317,0.25675675675675674,1.0,0.0,0.0,2.0,0.35135135135135137,0.0,0.6331673561554646,0.4009009009009009,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.8648648648648649,0.0,2.6890948721142633,7.231231231231226,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.16216216216216217,0.0,0.44180900307168386,0.19519519519519515,2.0,0.0,16.0,21.0,1.0,,,,,,,,
63,20,Q2 Sprint 4,-1,12,3,10,1,1,3,10,0,0,1,1,0,0,1,2,5.0,14.0,26.0,,40.0,7.0,,2.0,0.0,9.0,1.6938775510204083,1.0,2.0837074494021173,4.341836734693877,9.0,0.0,0.0,9.0,0.4897959183673469,0.0,1.5562032988922088,2.421768707482993,9.0,0.0,0.0,1.0,0.46938775510204084,0.0,0.5042337758225565,0.2542517006802721,1.0,0.0,0.0,3.0,0.4897959183673469,0.0,0.8196149751456432,0.6717687074829932,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.2040816326530612,0.0,2.5081499808684913,6.290816326530613,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08163265306122448,0.0,0.2766416675862441,0.07653061224489796,1.0,0.0,27.0,22.0,,3.0,1.0,,,,,,
63,22,Q2 Sprint 5,-1,4,4,4,0,0,3,3,1,1,0,0,0,0,1,3,,2.0,17.0,,21.0,,,,0.0,7.0,1.7142857142857142,1.0,2.239260081876537,5.014285714285714,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.0,0.5070925528371099,0.25714285714285706,1.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.5773502691896257,0.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.7142857142857142,1.0,2.9856801091687157,8.914285714285715,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.19047619047619047,0.0,0.511766315719159,0.26190476190476186,2.0,0.0,6.0,15.0,,,2.0,,,,,,
63,24,Q3 Sprint 1,-8,9,4,4,2,4,0,0,6,8,0,0,0,0,1,3,2.0,8.0,15.0,,29.0,,,,0.0,10.0,1.8620689655172413,1.0,2.2634382495132503,5.123152709359607,10.0,0.0,0.0,1.0,0.20689655172413793,0.0,0.4122508203948855,0.16995073891625614,1.0,0.0,0.0,1.0,0.4827586206896552,0.0,0.5085476277156078,0.2586206896551724,1.0,0.0,0.0,3.0,0.41379310344827586,0.0,0.6822882392210131,0.46551724137931044,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.2758620689655173,0.0,2.343631975681853,5.492610837438424,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.10344827586206896,0.0,0.40925259281898757,0.16748768472906403,2.0,0.0,4.0,25.0,,1.0,3.0,,,,,,
63,25,Q3 Sprint 2,-4,9,3,5,0,0,0,0,0,0,3,5,0,0,1,2,4.0,7.0,15.0,,22.0,3.0,,1.0,0.0,11.0,1.8461538461538463,1.0,2.5249523986373714,6.375384615384616,11.0,0.0,0.0,1.0,0.15384615384615385,0.0,0.36794648440311994,0.1353846153846154,1.0,0.0,0.0,1.0,0.5769230769230769,1.0,0.503831473655779,0.2538461538461539,1.0,1.0,0.0,3.0,0.4230769230769231,0.0,0.7575263387144726,0.5738461538461539,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.4230769230769231,0.0,2.858993905877757,8.173846153846153,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.11538461538461539,0.0,0.43145549730400484,0.18615384615384614,2.0,0.0,6.0,20.0,,,,,,,,,
63,26,Aurora Q3 Sprint 2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35.0,,23.0,2.0,101.0,1.0,,9.0,0.0,8.0,2.017391304347826,1.0,2.060414745745411,4.245308924485126,8.0,1.0,0.0,1.0,0.02608695652173913,0.0,0.16009150701348573,0.025629290617848955,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.48695652173913045,0.0,0.8621191494901502,0.74324942791762,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2608695652173913,0.0,0.4410306215596805,0.1945080091533181,1.0,0.0,0.0,1.0,0.02608695652173913,0.0,0.16009150701348573,0.025629290617848955,1.0,0.0,0.0,1.0,0.02608695652173913,0.0,0.16009150701348573,0.025629290617848955,1.0,0.0,80.0,35.0,4.0,13.0,,,42.0,,,,
63,30,Q3 Sprint 3,-8,11,1,8,0,0,0,0,1,8,0,0,0,0,1,2,2.0,2.0,9.0,,13.0,1.0,,,1.0,6.0,2.5,2.0,1.4005493427717788,1.9615384615384615,5.0,2.0,0.0,1.0,0.14285714285714285,0.0,0.3631365196012815,0.1318681318681319,1.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.5135525910130955,0.26373626373626374,1.0,1.0,0.0,4.0,1.2857142857142858,0.0,1.8156825980064073,3.296703296703297,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.6504436355879909,0.4230769230769231,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857,0.0,0.726273039202563,0.5274725274725276,2.0,0.0,3.0,11.0,,,1.0,,,,,,
63,31,Q3 Sprint 4,-3,11,4,4,0,0,0,0,4,4,0,0,0,0,1,3,3.0,7.0,19.0,,22.0,6.0,1.0,,0.0,44.0,3.586206896551724,0.0,9.217674177436482,84.96551724137933,44.0,0.0,0.0,1.0,0.3793103448275862,0.0,0.49380397379124,0.24384236453201966,1.0,0.0,0.0,1.0,0.3793103448275862,0.0,0.49380397379124,0.24384236453201966,1.0,0.0,0.0,6.0,0.8620689655172413,0.0,1.5288683473881328,2.3374384236453203,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.7241379310344828,0.0,1.645264888011696,2.706896551724139,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.20689655172413793,0.0,0.6198680933892069,0.3842364532019705,2.0,0.0,8.0,21.0,,,,,,,,,
63,36,Mesos Q3 Sprint 5,-8,14,2,9,2,2,3,3,0,0,1,1,0,0,1,4,2.0,9.0,22.0,7.0,38.0,2.0,,1.0,0.0,11.0,2.261904761904762,2.0,2.43009107336635,5.905342624854819,11.0,0.0,0.0,1.0,0.30952380952380953,0.0,0.4679011380933327,0.218931475029036,1.0,0.0,0.0,1.0,0.38095238095238093,0.0,0.49150743499231975,0.2415795586527294,1.0,0.0,0.0,8.0,1.7857142857142858,0.5,2.6368469186651446,6.952961672473867,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21428571428571427,0.0,0.4152997322366327,0.17247386759581881,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.16666666666666666,0.0,0.5372316876161176,0.2886178861788618,2.0,0.0,7.0,35.0,1.0,1.0,1.0,,,,,,
63,38,Mesos Q3 Sprint 6,-5,14,1,5,0,0,0,0,1,5,0,0,0,0,1,1,2.0,4.0,15.0,2.0,19.0,5.0,,,0.0,35.0,4.541666666666667,3.0,7.168646507788146,51.38949275362317,35.0,0.0,0.0,1.0,0.4583333333333333,0.0,0.5089773777040516,0.2590579710144928,1.0,0.0,0.0,1.0,0.5,0.5,0.5107539184552492,0.2608695652173913,1.0,0.0,0.0,3.0,1.125,1.0,0.8998792189486611,0.8097826086956522,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.3378319623460881,0.11413043478260869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2916666666666667,0.0,0.6240935455708451,0.3894927536231884,2.0,0.0,5.0,19.0,,1.0,,,,,,,
63,43,Twitter Q4 Sprint 1,-3,14,1,3,0,0,0,0,1,3,0,0,0,0,1,1,2.0,4.0,17.0,2.0,21.0,4.0,,1.0,0.0,12.0,2.814814814814815,2.0,3.0386869258971436,9.233618233618232,12.0,2.0,0.0,7.0,0.6666666666666666,0.0,1.3867504905630728,1.9230769230769231,7.0,0.0,0.0,1.0,0.5925925925925926,1.0,0.5007117441325405,0.2507122507122507,1.0,1.0,0.0,5.0,1.1851851851851851,1.0,1.001423488265081,1.0028490028490027,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5555555555555556,0.0,1.7394369852458083,3.0256410256410264,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.48148148148148145,0.0,1.08735283249559,1.1823361823361822,5.0,0.0,7.0,20.0,1.0,2.0,,,,,,,
63,45,Mesosphere Q4 Sprint 1 10/31,-3,12,6,9,1,1,3,6,4,4,0,0,0,0,1,5,9.0,13.0,13.0,6.0,30.0,9.0,,4.0,0.0,18.0,4.372093023255814,3.0,5.2735785979954715,27.81063122923588,18.0,3.0,0.0,7.0,0.3953488372093023,0.0,1.1368196004585385,1.292358803986711,7.0,0.0,0.0,1.0,0.18604651162790697,0.0,0.3937496154790789,0.15503875968992248,1.0,0.0,0.0,5.0,1.0,1.0,1.3627702877384937,1.8571428571428572,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.27906976744186046,0.0,1.5325916642414332,2.348837209302326,10.0,0.0,0.0,1.0,0.06976744186046512,0.0,0.2577696311132336,0.06644518272425251,1.0,0.0,0.0,5.0,0.4883720930232558,0.0,0.9849363775260239,0.9700996677740864,5.0,0.0,14.0,29.0,,2.0,,,,,,,
63,47,Mesosphere Q4 Sprint 2 - 11/14,-1,10,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1.0,4.0,3.0,2.0,8.0,,,3.0,0.0,18.0,5.2727272727272725,2.0,7.01556710595671,49.21818181818181,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.3015113445777636,0.09090909090909088,1.0,0.0,0.0,4.0,0.7272727272727273,0.0,1.6180796699117808,2.6181818181818173,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.45454545454545453,0.0,0.6875516509523286,0.47272727272727266,2.0,0.0,7.0,4.0,,,1.0,,,,,,
63,49,Twitter Mesos Q4 Sprint 2,0,14,0,0,1,2,1,2,0,0,0,0,0,0,1,2,3.0,8.0,16.0,2.0,25.0,9.0,,,0.0,12.0,2.8529411764705883,2.5,2.903836051607727,8.432263814616753,12.0,4.0,0.0,7.0,0.6176470588235294,0.0,1.2556467820827337,1.5766488413547242,7.0,0.0,0.0,1.0,0.5294117647058824,1.0,0.5066403971048989,0.25668449197860965,1.0,1.0,0.0,5.0,1.0294117647058822,1.0,1.1142409868727206,1.2415329768270944,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5882352941176471,0.0,1.7253483979979676,2.976827094474153,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6764705882352942,0.0,1.0651671724050364,1.1345811051693404,5.0,0.0,10.0,24.0,,4.0,1.0,,,,,,
63,51,Twitter Mesos Q4 Sprint 3,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8.0,7.0,15.0,,26.0,11.0,,1.0,0.0,7.0,2.3684210526315788,2.0,2.032453618121476,4.130867709815079,7.0,0.0,0.0,1.0,0.2894736842105263,0.0,0.45960586739381004,0.2112375533428165,1.0,0.0,0.0,1.0,0.47368421052631576,0.0,0.506009406240056,0.256045519203414,1.0,0.0,0.0,5.0,1.236842105263158,1.0,1.4599927901768632,2.131578947368422,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.42105263157894735,0.0,1.6379218696900972,2.682788051209104,10.0,0.0,0.0,1.0,0.02631578947368421,0.0,0.16222142113076257,0.02631578947368422,1.0,0.0,0.0,2.0,0.21052631578947367,0.0,0.5280200004832999,0.278805120910384,2.0,0.0,8.0,30.0,,6.0,2.0,,,,,,
63,55,Mesosphere Q4 Sprint 3 - 12/7,-7,18,5,21,0,0,0,0,3,15,2,6,0,0,1,2,14.0,15.0,2.0,2.0,24.0,4.0,,6.0,0.0,16.0,2.6470588235294117,1.0,4.965836942740819,24.659536541889484,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2647058823529412,0.0,0.4478110755198991,0.20053475935828882,1.0,0.0,0.0,4.0,0.7941176470588235,0.0,1.1488970142602486,1.319964349376114,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6764705882352942,0.0,0.9760957552162384,0.9527629233511588,4.0,0.0,17.0,17.0,,,1.0,,,,,,
63,56,Twitter Mesos Q4 Sprint 4,0,14,1,3,0,0,1,3,0,0,0,0,0,0,1,1,8.0,6.0,5.0,,19.0,2.0,,,0.0,7.0,2.0476190476190474,2.0,2.011869540407391,4.0476190476190474,7.0,2.0,0.0,1.0,0.09523809523809523,0.0,0.30079260375911915,0.09047619047619046,1.0,0.0,0.0,1.0,0.7142857142857143,1.0,0.4629100498862757,0.21428571428571427,1.0,1.0,0.0,5.0,0.9523809523809523,1.0,1.1608699529314415,1.3476190476190473,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.4830458915396479,0.23333333333333325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.47619047619047616,0.0,1.0779168622415933,1.1619047619047622,4.0,0.0,4.0,17.0,,2.0,,,,,,,
63,69,Mesosphere Q1 Sprint 1 - 1/23,-1,8,3,15,0,0,0,0,3,15,0,0,0,0,1,2,11.0,9.0,,2.0,15.0,1.0,,6.0,0.0,13.0,3.0454545454545454,1.0,4.785665826465259,22.902597402597408,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3181818181818182,0.0,0.4767312946227962,0.22727272727272727,1.0,0.0,0.0,4.0,1.0,0.5,1.2724180205607036,1.619047619047619,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.6035674514745464,2.5714285714285716,7.0,0.0,9.0,13.0,,,,,,,,,
63,74,Mesosphere Q1 Sprint 2 - 2/6,-1,14,2,14,1,1,0,0,3,15,0,0,0,0,1,3,17.0,5.0,3.0,3.0,19.0,1.0,2.0,6.0,0.0,13.0,1.5,1.0,2.44191788620399,5.962962962962963,13.0,1.0,0.0,1.0,0.07142857142857142,0.0,0.262265264156481,0.06878306878306877,1.0,0.0,0.0,1.0,0.2857142857142857,0.0,0.46004370622823615,0.21164021164021166,1.0,0.0,0.0,4.0,0.8571428571428571,0.0,1.268252974948456,1.6084656084656086,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.9642857142857143,0.0,2.027261295390498,4.10978835978836,9.0,0.0,13.0,15.0,,,,,,,,,
