boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember,type_freq_Technical task,type_freq_Story,priority_freq_Critical,priority_freq_Blocker,priority_freq_Minor,priority_freq_Major,no_comment_min,no_comment_max,no_comment_mean,no_comment_median,no_comment_std,no_comment_var,no_comment_range,no_affectversion_min,no_affectversion_max,no_affectversion_mean,no_affectversion_median,no_affectversion_std,no_affectversion_var,no_affectversion_range,no_fixversion_min,no_fixversion_max,no_fixversion_mean,no_fixversion_median,no_fixversion_std,no_fixversion_var,no_fixversion_range,no_issuelink_min,no_issuelink_max,no_issuelink_mean,no_issuelink_median,no_issuelink_std,no_issuelink_var,no_issuelink_range,no_blocking_min,no_blocking_max,no_blocking_mean,no_blocking_median,no_blocking_std,no_blocking_var,no_blocking_range,no_blockedby_min,no_blockedby_max,no_blockedby_mean,no_blockedby_median,no_blockedby_std,no_blockedby_var,no_blockedby_range,no_fixversion_change_min,no_fixversion_change_max,no_fixversion_change_mean,no_fixversion_change_median,no_fixversion_change_std,no_fixversion_change_var,no_fixversion_change_range,no_priority_change_min,no_priority_change_max,no_priority_change_mean,no_priority_change_median,no_priority_change_std,no_priority_change_var,no_priority_change_range,no_des_change_min,no_des_change_max,no_des_change_mean,no_des_change_median,no_des_change_std,no_des_change_var,no_des_change_range,gunning_fog_freq_easy,type_freq_Bug,type_freq_New Feature,type_freq_Improvement,type_freq_Task,gunning_fog_freq_hard,priority_freq_Trivial,type_freq_Epic
43,10,Sprint 8,4,3,18,91,5,17,1,4,9,32,9,55,4,17,1,7,0.0,24.0,0.0,0.0,21.0,4.0,0.0,3.0,0.6,0.0,0.9574271077563381,0.9166666666666666,3.0,0.0,1.0,0.12,0.0,0.33166247903553997,0.11,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.28,0.0,0.7371114795831993,0.5433333333333332,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.36,0.0,0.6377042156569664,0.40666666666666673,2.0,22.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
43,11,Sprint 9,-33,4,30,88,108,430,102,436,14,22,8,18,14,42,1,11,0.0,130.0,0.0,0.0,135.0,4.0,0.0,6.0,0.2014388489208633,0.0,0.6829163391704082,0.4663747263059119,6.0,0.0,1.0,0.11510791366906475,0.0,0.3203063906986985,0.1025961839224273,1.0,0.0,1.0,0.8705035971223022,1.0,0.3369628279955151,0.11354394745073507,1.0,0.0,7.0,0.5827338129496403,0.0,0.9772727548267477,0.9550620373266605,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1223021582733813,0.0,0.5030404895490449,0.2530497341257428,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.26618705035971224,0.0,0.6321752138375182,0.3996455009905119,3.0,116.0,2.0,0.0,7.0,0.0,23.0,0.0,0.0
43,13,Sprint 10,5,4,30,59,8,17,1,1,14,23,9,20,14,32,1,9,0.0,41.0,0.0,0.0,41.0,1.0,0.0,3.0,0.5,0.0,0.7407971974871922,0.5487804878048781,3.0,0.0,1.0,0.047619047619047616,0.0,0.21554026870452117,0.04645760743321719,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.47619047619047616,0.0,1.152687109579183,1.3286875725900116,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09523809523809523,0.0,0.43108053740904234,0.18583042973286876,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.30952380952380953,0.0,0.896826253344299,0.8042973286875728,5.0,36.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
43,15,Sprint 11,10,3,11,31,22,60,6,30,11,16,9,32,7,13,1,10,0.0,33.0,2.0,0.0,37.0,0.0,0.0,5.0,0.5128205128205128,0.0,1.048100910966187,1.098515519568151,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.4358974358974359,0.0,1.1875421719907089,1.4102564102564106,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05128205128205128,0.0,0.3202563076101743,0.1025641025641026,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20512820512820512,0.0,0.6147094812094565,0.3778677462887991,3.0,32.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0
43,16,Sprint 12,183,9,34,112,7,24,10,30,7,31,9,28,15,47,1,10,0.0,108.0,3.0,0.0,113.0,8.0,0.0,6.0,0.25,0.0,0.861318709131055,0.741869918699187,6.0,0.0,1.0,0.024193548387096774,0.0,0.15427299619963394,0.02380015735641227,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.1532258064516129,0.0,0.44254171341140314,0.1958431681091005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0967741935483871,0.0,0.34733257272616996,0.12063991607658016,2.0,103.0,16.0,0.0,0.0,0.0,21.0,0.0,0.0
43,18,Sprint 13,5,8,7,23,12,37,4,16,15,44,0,0,0,0,1,9,0.0,17.0,0.0,0.0,20.0,1.0,0.0,3.0,0.5454545454545454,0.0,0.857864054457777,0.7359307359307359,3.0,0.0,1.0,0.09090909090909091,0.0,0.29424494316824984,0.08658008658008656,1.0,0.0,1.0,0.9545454545454546,1.0,0.21320071635561047,0.04545454545454547,1.0,0.0,5.0,0.5454545454545454,0.0,1.1843130509275845,1.4025974025974033,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22727272727272727,0.0,0.42893202722888846,0.18398268398268391,1.0,0.0,1.0,0.045454545454545456,0.0,0.2132007163556105,0.04545454545454548,1.0,0.0,1.0,0.09090909090909091,0.0,0.29424494316824984,0.08658008658008656,1.0,15.0,2.0,0.0,3.0,0.0,7.0,1.0,0.0
43,19,Sprint 14,16,9,24,123,5,16,5,24,4,40,12,51,8,24,1,7,0.0,33.0,0.0,0.0,34.0,2.0,0.0,12.0,0.9722222222222222,0.0,2.323619234988028,5.399206349206348,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.3055555555555556,0.0,0.9202311648848874,0.8468253968253968,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.16666666666666666,0.0,0.44721359549995787,0.19999999999999996,2.0,16.0,2.0,0.0,1.0,0.0,20.0,0.0,0.0
43,20,Sprint 15,29,7,14,72,7,28,3,19,4,34,10,41,4,6,1,5,0.0,37.0,0.0,0.0,37.0,0.0,0.0,6.0,0.32432432432432434,0.0,1.05551604161856,1.114114114114114,6.0,0.0,1.0,0.02702702702702703,0.0,0.1643989873053573,0.027027027027027025,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.2972972972972973,0.0,0.661012055061734,0.4369369369369369,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.16216216216216217,0.0,0.5534494613840601,0.30630630630630623,3.0,26.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
43,21,Sprint 16,55,22,19,88,8,19,2,22,2,7,9,44,14,34,1,6,0.0,42.0,0.0,0.0,42.0,3.0,0.0,6.0,0.8,0.0,1.4238232781046698,2.027272727272728,6.0,0.0,1.0,0.044444444444444446,0.0,0.2084090771399927,0.043434343434343436,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.5333333333333333,0.0,0.8420753583206844,0.709090909090909,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06666666666666667,0.0,0.3302891295379081,0.10909090909090904,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.28888888888888886,0.0,0.5886124756277652,0.3464646464646465,2.0,32.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0
43,24,Sprint 17,3,7,16,121,0,0,0,0,14,115,2,6,0,0,1,6,0.0,20.0,0.0,0.0,19.0,1.0,0.0,1.0,0.1,0.0,0.30779350562554625,0.09473684210526317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.4103913408340617,0.168421052631579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.22360679774997894,0.04999999999999999,1.0,0.0,2.0,0.3,0.0,0.6569466853317862,0.431578947368421,2.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
43,25,Sprint 18,73,20,24,159,9,40,6,56,4,19,15,84,8,40,1,10,0.0,49.0,2.0,0.0,52.0,2.0,0.0,4.0,0.42857142857142855,0.0,0.8497516825978764,0.7220779220779221,4.0,0.0,1.0,0.017857142857142856,0.0,0.1336306209562122,0.01785714285714286,1.0,0.0,1.0,0.9821428571428571,1.0,0.13363062095621223,0.017857142857142863,1.0,0.0,5.0,0.30357142857142855,0.0,0.8294498254789212,0.6879870129870129,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.017857142857142856,0.0,0.1336306209562122,0.01785714285714286,1.0,0.0,7.0,0.6607142857142857,0.0,1.564106317175585,2.4464285714285716,7.0,35.0,3.0,0.0,4.0,0.0,21.0,0.0,0.0
43,28,Sprint 19,48,21,43,186,24,117,14,102,12,7,12,102,29,92,1,11,0.0,46.0,1.0,0.0,78.0,6.0,0.0,6.0,0.8235294117647058,0.0,1.2068896523929689,1.456582633053221,6.0,0.0,1.0,0.058823529411764705,0.0,0.23669053416557545,0.056022408963585436,1.0,1.0,2.0,1.011764705882353,1.0,0.10846522890932811,0.011764705882352946,1.0,0.0,3.0,0.25882352941176473,0.0,0.6201563008911657,0.3845938375350141,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03529411764705882,0.0,0.18561729852738681,0.03445378151260503,1.0,0.0,6.0,0.36470588235294116,0.0,0.9740325948336221,0.9487394957983191,6.0,60.0,12.0,0.0,27.0,0.0,25.0,0.0,0.0
43,29,Sprint 20,48,28,7,37,19,42,3,8,2,4,6,15,15,52,1,10,0.0,25.0,1.0,0.0,39.0,5.0,0.0,15.0,1.0,0.0,2.486326242032244,6.181818181818182,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.4222222222222222,0.0,0.6904836542364176,0.4767676767676767,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.022222222222222223,0.0,0.14907119849998599,0.022222222222222223,1.0,0.0,1.0,0.08888888888888889,0.0,0.28779903201415186,0.08282828282828282,1.0,34.0,13.0,0.0,7.0,0.0,11.0,0.0,0.0
43,31,Sprint 21,208,27,4,16,18,81,2,8,20,89,0,0,0,0,1,7,0.0,58.0,0.0,0.0,67.0,7.0,0.0,9.0,0.918918918918919,0.5,1.5238447837108118,2.322102924842651,9.0,0.0,1.0,0.013513513513513514,0.0,0.11624763874381931,0.01351351351351352,1.0,0.0,1.0,0.9864864864864865,1.0,0.1162476387438193,0.013513513513513516,1.0,0.0,12.0,0.7567567567567568,0.0,1.5946040072764815,2.5427619400222135,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6756756756756757,1.0,0.5516626949407248,0.3043317289892632,3.0,0.0,1.0,0.02702702702702703,0.0,0.16326908396901554,0.026656793780081445,1.0,0.0,7.0,0.4864864864864865,0.0,1.1255834802660174,1.26693817104776,7.0,48.0,5.0,0.0,11.0,0.0,26.0,0.0,0.0
43,35,Sprint 22,63,20,15,68,14,54,3,15,6,33,8,33,12,41,1,6,0.0,46.0,2.0,0.0,45.0,8.0,0.0,9.0,1.1090909090909091,0.0,1.8626218804041443,3.4693602693602705,9.0,0.0,1.0,0.07272727272727272,0.0,0.26208179770229884,0.0686868686868687,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.9090909090909091,0.0,1.8685776653868287,3.4915824915824913,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8727272727272727,1.0,0.7467099554551001,0.5575757575757576,3.0,0.0,1.0,0.07272727272727272,0.0,0.26208179770229884,0.0686868686868687,1.0,0.0,4.0,0.32727272727272727,0.0,0.8177327611676497,0.6686868686868684,4.0,24.0,5.0,0.0,4.0,0.0,31.0,0.0,0.0
43,39,Sprint 23,16,14,12,57,9,50,2,14,12,56,3,19,4,18,1,6,0.0,33.0,0.0,0.0,27.0,8.0,0.0,7.0,0.9428571428571428,0.0,1.5707408732048398,2.4672268907563026,7.0,0.0,1.0,0.08571428571428572,0.0,0.2840286409986905,0.08067226890756303,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.7428571428571429,0.0,1.4004801097534822,1.961344537815126,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7714285714285715,1.0,0.7310634592924236,0.534453781512605,3.0,0.0,1.0,0.05714285714285714,0.0,0.2355041079768028,0.055462184873949584,1.0,0.0,1.0,0.08571428571428572,0.0,0.2840286409986905,0.08067226890756303,1.0,22.0,1.0,0.0,1.0,0.0,13.0,0.0,0.0
43,41,Sprint 24,112,16,16,92,13,60,4,14,8,50,5,26,12,62,1,10,0.0,61.0,0.0,0.0,49.0,15.0,0.0,9.0,0.5454545454545454,0.0,1.3264390522902132,1.759440559440559,9.0,0.0,1.0,0.07575757575757576,0.0,0.26663752754548836,0.07109557109557108,1.0,0.0,1.0,0.9848484848484849,1.0,0.12309149097933272,0.015151515151515148,1.0,0.0,6.0,0.3787878787878788,0.0,0.8903785109569373,0.7927738927738929,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8333333333333334,1.0,0.7958224257542215,0.6333333333333334,5.0,0.0,1.0,0.045454545454545456,0.0,0.2098950786844324,0.04405594405594407,1.0,0.0,4.0,0.2727272727272727,0.0,0.6916080380690195,0.4783216783216783,4.0,42.0,0.0,0.0,5.0,0.0,24.0,2.0,0.0
43,43,Sprint 25,131,12,15,63,14,39,6,22,23,80,0,0,0,0,1,11,0.0,54.0,6.0,1.0,54.0,18.0,0.0,7.0,0.6172839506172839,0.0,1.2606337814227404,1.5891975308641977,7.0,0.0,1.0,0.1728395061728395,0.0,0.3804643037391985,0.14475308641975307,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.2716049382716049,0.0,0.5480042353625642,0.30030864197530865,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5432098765432098,0.0,0.8951170693832371,0.8012345679012348,5.0,0.0,2.0,0.1111111111111111,0.0,0.3535533905932738,0.12500000000000003,2.0,0.0,4.0,0.24691358024691357,0.0,0.7164297627390083,0.5132716049382716,4.0,61.0,19.0,0.0,8.0,0.0,20.0,2.0,0.0
43,45,Sprint 26,-23,13,18,104,37,163,17,125,26,114,7,18,5,10,1,10,0.0,37.0,1.0,0.0,53.0,14.0,0.0,3.0,0.4857142857142857,0.0,0.6537042087569759,0.4273291925465839,3.0,0.0,1.0,0.2,0.0,0.4028881241482679,0.16231884057971013,1.0,0.0,1.0,0.9714285714285714,1.0,0.1678015193509294,0.028157349896480333,1.0,0.0,6.0,0.5714285714285714,0.0,1.136628992168733,1.2919254658385093,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1714285714285715,1.0,1.035198343683975,1.0716356107660452,5.0,0.0,2.0,0.04285714285714286,0.0,0.26570738431341145,0.07060041407867493,2.0,0.0,4.0,0.3142857142857143,0.0,0.7716509149709921,0.5954451345755694,4.0,30.0,12.0,0.0,21.0,0.0,40.0,2.0,0.0
43,47,Sprint 27,120,21,67,336,2,3,17,100,14,90,17,81,21,68,1,15,0.0,67.0,4.0,0.0,77.0,27.0,0.0,9.0,0.954954954954955,0.0,1.631437667086568,2.661588861588864,9.0,0.0,1.0,0.22522522522522523,0.0,0.41962504225221836,0.17608517608517604,1.0,0.0,1.0,0.990990990990991,1.0,0.09491579957524993,0.009009009009009014,1.0,0.0,6.0,0.4594594594594595,0.0,0.9023583624318079,0.814250614250614,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.018018018018018,1.0,1.0701060438699266,1.145126945126945,5.0,0.0,1.0,0.08108108108108109,0.0,0.2741975112656481,0.07518427518427523,1.0,0.0,7.0,0.36036036036036034,0.0,0.9024491201250153,0.8144144144144144,7.0,58.0,22.0,0.0,22.0,0.0,53.0,3.0,0.0
43,49,Sprint 28,37,9,19,85,6,11,6,25,5,36,7,16,7,19,1,10,0.0,27.0,3.0,0.0,25.0,10.0,0.0,5.0,0.9743589743589743,1.0,1.3275854514509353,1.7624831309041837,5.0,0.0,1.0,0.15384615384615385,0.0,0.36551776819519566,0.13360323886639677,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.46153846153846156,0.0,0.7896086254446046,0.623481781376518,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.3076923076923077,1.0,1.5244299392481484,2.3238866396761138,7.0,0.0,1.0,0.07692307692307693,0.0,0.2699527623995085,0.07287449392712549,1.0,0.0,5.0,0.4358974358974359,0.0,1.1423630125147057,1.3049932523616736,5.0,17.0,6.0,0.0,6.0,0.0,22.0,1.0,0.0
43,50,Sprint 29,-6,8,19,70,3,13,0,0,12,39,5,24,5,20,1,8,0.0,20.0,0.0,0.0,26.0,4.0,0.0,5.0,1.1290322580645162,0.0,1.4546920747216798,2.116129032258065,5.0,0.0,1.0,0.2903225806451613,0.0,0.4614143753790638,0.21290322580645163,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.4838709677419355,0.0,0.8112117578838661,0.6580645161290323,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.935483870967742,1.0,2.1746338216041146,4.7290322580645165,11.0,0.0,1.0,0.12903225806451613,0.0,0.3407771005482388,0.11612903225806447,1.0,0.0,5.0,0.41935483870967744,0.0,1.0574873852167095,1.1182795698924735,5.0,18.0,6.0,0.0,5.0,0.0,13.0,1.0,0.0
43,51,Sprint 30,71,19,12,65,30,139,0,0,8,45,12,62,22,97,1,12,2.0,37.0,0.0,0.0,43.0,23.0,0.0,9.0,1.2835820895522387,0.0,1.8074422757810045,3.2668475802804164,9.0,0.0,1.0,0.14925373134328357,0.0,0.35902778415670306,0.12890094979647215,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.6865671641791045,0.0,1.090023008151393,1.1881501582994118,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1940298507462686,1.0,1.131354859130083,1.2799638172772503,5.0,0.0,2.0,0.16417910447761194,0.0,0.41183311291115837,0.16960651289009493,2.0,0.0,3.0,0.34328358208955223,0.0,0.7082252425043234,0.5015829941203076,3.0,30.0,17.0,0.0,11.0,0.0,37.0,1.0,0.0
43,54,Sprint 31,100,17,26,105,2,6,2,7,1,4,8,34,17,66,1,12,0.0,48.0,4.0,3.0,38.0,19.0,0.0,13.0,1.476923076923077,0.0,2.7220608708505,7.409615384615383,13.0,0.0,1.0,0.03076923076923077,0.0,0.1740358053345964,0.030288461538461535,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.4307692307692308,0.0,0.7699275690209186,0.5927884615384614,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.9692307692307692,1.0,1.4892241139393565,2.2177884615384618,7.0,0.0,1.0,0.18461538461538463,0.0,0.3910046232266511,0.15288461538461537,1.0,0.0,2.0,0.24615384615384617,0.0,0.5598763599773957,0.3134615384615384,2.0,40.0,11.0,0.0,6.0,0.0,25.0,1.0,0.0
43,57,Sprint 32,38,8,40,110,8,19,3,16,3,-5,8,26,34,92,1,11,0.0,35.0,6.0,0.0,46.0,16.0,0.0,13.0,1.9275362318840579,1.0,2.562850208951137,6.568201193520887,13.0,0.0,2.0,0.14492753623188406,0.0,0.42961550247389746,0.1845694799658994,2.0,1.0,3.0,1.0289855072463767,1.0,0.24077170617153834,0.057971014492753596,2.0,0.0,5.0,0.2028985507246377,0.0,0.6769244928117589,0.458226768968457,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.4782608695652173,1.0,2.011793870655022,4.047314578005115,11.0,0.0,1.0,0.15942028985507245,0.0,0.3687494129924381,0.13597612958226765,1.0,0.0,7.0,0.4057971014492754,0.0,1.088966598360306,1.185848252344416,7.0,49.0,16.0,0.0,18.0,0.0,20.0,1.0,0.0
43,60,Sprint 33,0,20,13,89,2,5,6,30,1,8,7,63,1,2,1,10,0.0,7.0,0.0,0.0,10.0,5.0,0.0,7.0,1.9333333333333333,1.0,2.1865389045137933,4.78095238095238,7.0,0.0,1.0,0.26666666666666666,0.0,0.4577377082170635,0.20952380952380958,1.0,0.0,1.0,0.8666666666666667,1.0,0.35186577527449836,0.12380952380952377,1.0,0.0,1.0,0.13333333333333333,0.0,0.35186577527449836,0.12380952380952379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.2,0.0,2.1447610589527217,4.6000000000000005,7.0,0.0,1.0,0.26666666666666666,0.0,0.4577377082170635,0.20952380952380958,1.0,0.0,2.0,0.26666666666666666,0.0,0.5936168397046635,0.3523809523809522,2.0,11.0,3.0,0.0,5.0,0.0,4.0,0.0,0.0
43,62,Sprint 34,-14,23,15,70,0,0,1,8,12,57,2,5,0,0,1,6,0.0,13.0,0.0,0.0,14.0,1.0,0.0,7.0,1.0,0.0,1.8126539343499315,3.2857142857142856,7.0,0.0,1.0,0.13333333333333333,0.0,0.35186577527449836,0.12380952380952377,1.0,0.0,2.0,0.9333333333333333,1.0,0.4577377082170634,0.20952380952380947,2.0,0.0,2.0,0.26666666666666666,0.0,0.5936168397046636,0.3523809523809523,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.2,0.0,2.242447642325552,5.028571428571428,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6,0.0,1.1832159566199232,1.3999999999999997,4.0,8.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0
43,64,Sprint 35,-5,8,11,27,1,5,0,0,1,6,8,21,3,5,1,6,0.0,12.0,0.0,0.0,9.0,7.0,0.0,8.0,1.0625,0.0,2.080664957811965,4.329166666666667,8.0,0.0,1.0,0.125,0.0,0.3415650255319866,0.11666666666666667,1.0,1.0,2.0,1.0625,1.0,0.25,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.3125,1.0,1.9224550276491081,3.6958333333333333,7.0,0.0,1.0,0.125,0.0,0.3415650255319866,0.11666666666666667,1.0,0.0,5.0,0.75,0.0,1.390443574307614,1.9333333333333333,5.0,8.0,3.0,0.0,1.0,0.0,8.0,0.0,0.0
43,65,Sprint 36,-22,10,29,119,1,5,2,13,14,59,8,23,6,29,1,10,2.0,24.0,2.0,0.0,30.0,6.0,0.0,4.0,0.7368421052631579,0.0,1.0049663306533203,1.0099573257467989,4.0,0.0,1.0,0.15789473684210525,0.0,0.369537021476632,0.13655761024182075,1.0,0.0,2.0,0.9210526315789473,1.0,0.35879520224642053,0.1287339971550498,2.0,0.0,4.0,0.3684210526315789,0.0,0.8517407495298512,0.7254623044096729,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6052631578947368,0.0,1.1517195999827181,1.3264580369843524,5.0,0.0,1.0,0.05263157894736842,0.0,0.22629428592141426,0.051209103840682786,1.0,0.0,4.0,0.5789473684210527,0.0,1.0560400009666,1.1152204836415367,4.0,26.0,7.0,0.0,5.0,0.0,12.0,0.0,0.0
43,66,Sprint 37,1,11,34,131,3,17,4,17,10,45,10,54,13,32,1,10,4.0,32.0,0.0,0.0,41.0,5.0,0.0,11.0,0.8913043478260869,0.0,1.8163242597138658,3.2990338164251223,11.0,0.0,1.0,0.043478260869565216,0.0,0.2061845709423622,0.04251207729468599,1.0,0.0,2.0,1.1521739130434783,1.0,0.4199148752014614,0.17632850241545892,2.0,0.0,9.0,0.45652173913043476,0.0,1.4561215110946146,2.120289855072464,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.4782608695652173,1.0,1.7222611807966952,2.966183574879227,9.0,0.0,1.0,0.043478260869565216,0.0,0.2061845709423622,0.04251207729468599,1.0,0.0,3.0,0.391304347826087,0.0,0.802170967356439,0.6434782608695652,3.0,27.0,6.0,0.0,4.0,0.0,19.0,0.0,0.0
