boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember,type_freq_Bug,type_freq_Feature Request,type_freq_Sub-task,priority_freq_Major,priority_freq_Critical,priority_freq_Blocker,no_comment_min,no_comment_max,no_comment_mean,no_comment_median,no_comment_std,no_comment_var,no_comment_range,no_affectversion_min,no_affectversion_max,no_affectversion_mean,no_affectversion_median,no_affectversion_std,no_affectversion_var,no_affectversion_range,no_fixversion_min,no_fixversion_max,no_fixversion_mean,no_fixversion_median,no_fixversion_std,no_fixversion_var,no_fixversion_range,no_issuelink_min,no_issuelink_max,no_issuelink_mean,no_issuelink_median,no_issuelink_std,no_issuelink_var,no_issuelink_range,no_blocking_min,no_blocking_max,no_blocking_mean,no_blocking_median,no_blocking_std,no_blocking_var,no_blocking_range,no_blockedby_min,no_blockedby_max,no_blockedby_mean,no_blockedby_median,no_blockedby_std,no_blockedby_var,no_blockedby_range,no_fixversion_change_min,no_fixversion_change_max,no_fixversion_change_mean,no_fixversion_change_median,no_fixversion_change_std,no_fixversion_change_var,no_fixversion_change_range,no_priority_change_min,no_priority_change_max,no_priority_change_mean,no_priority_change_median,no_priority_change_std,no_priority_change_var,no_priority_change_range,no_des_change_min,no_des_change_max,no_des_change_mean,no_des_change_median,no_des_change_std,no_des_change_var,no_des_change_range,gunning_fog_freq_hard,gunning_fog_freq_easy,type_freq_Enhancement,type_freq_Task,priority_freq_Minor,type_freq_Epic,priority_freq_Optional,priority_freq_Trivial,type_freq_Component  Upgrade,type_freq_Story,type_freq_Release,type_freq_Tracker
1472,1751,2014/S2 (17-Feb > 2-Mar),0,14,4,8,1,2,0,0,3,6,0,0,2,4,3,3,0.0,4.0,13.0,9.0,0.0,7.0,0.0,17.0,3.388888888888889,1.0,4.089281382128433,16.72222222222222,17.0,0.0,1.0,0.5555555555555556,1.0,0.5113099925649136,0.26143790849673204,1.0,0.0,1.0,0.9444444444444444,1.0,0.23570226039551584,0.05555555555555556,1.0,0.0,2.0,0.3888888888888889,0.0,0.6978023391872253,0.48692810457516345,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.6183469424008423,0.38235294117647056,2.0,0.0,1.0,0.1111111111111111,0.0,0.3233808333817773,0.10457516339869281,1.0,0.0,1.0,0.2222222222222222,0.0,0.42779263194649864,0.18300653594771243,1.0,17.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,1811,2014/S3 (3-Mar > 16-Mar),-2,14,5,10,0,0,0,0,4,8,0,0,1,2,3,1,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.447213595499958,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0,0.44721359549995804,0.20000000000000007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.44721359549995804,0.20000000000000007,1.0,0.0,1.0,0.4,0.0,0.5477225575051662,0.30000000000000004,1.0,0.0,1.0,0.6,1.0,0.5477225575051662,0.30000000000000004,1.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,1821,2014/S4 (17-Mar > 30-Mar),2,13,3,6,0,0,0,0,0,0,1,2,2,4,3,1,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.5,0.5,0.5773502691896257,0.3333333333333333,1.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,1.0,0.5,0.5,0.5773502691896257,0.3333333333333333,1.0,0.0,6.0,1.75,0.5,2.8722813232690143,8.25,6.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,1831,2014/S5 (31-Mar > 13-Apr),-14,14,7,14,12,24,0,0,13,26,1,2,5,10,3,1,1.0,8.0,0.0,18.0,0.0,1.0,0.0,5.0,1.368421052631579,1.0,1.5351629054269225,2.3567251461988303,5.0,0.0,1.0,0.7894736842105263,1.0,0.41885390829169555,0.1754385964912281,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.3157894736842106,1.0,1.4162796168893959,2.005847953216374,5.0,0.0,1.0,0.05263157894736842,0.0,0.22941573387056177,0.05263157894736842,1.0,0.0,5.0,1.0526315789473684,1.0,1.3529262199858298,1.830409356725146,5.0,0.0,2.0,0.2631578947368421,0.0,0.6533762964749499,0.42690058479532167,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7368421052631579,0.0,0.9911892555667042,0.9824561403508772,3.0,11.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,1950,2014/S5 (14-Apr > 27-Apr),0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2090,2014/S9 (26-May > 8-Jun),-6,13,2,4,1,2,0,0,2,4,1,2,0,0,3,2,2.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1875,0.0,0.4031128874149275,0.1625,1.0,0.0,1.0,0.9375,1.0,0.25,0.0625,1.0,0.0,5.0,0.5,0.0,1.4142135623730951,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.3125,0.0,1.25,1.5625,5.0,0.0,2.0,0.4375,0.0,0.7274384280931732,0.5291666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.125,0.0,1.4548768561863463,2.1166666666666667,4.0,9.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2140,2014/S10 (9-Jun > 22-Jun),0,12,5,10,0,0,3,6,2,4,0,0,0,0,3,2,2.0,1.0,18.0,20.0,0.0,1.0,0.0,1.0,0.043478260869565216,0.0,0.2085144140570748,0.04347826086956523,1.0,0.0,1.0,0.13043478260869565,0.0,0.34435022157509093,0.11857707509881421,1.0,0.0,1.0,0.9565217391304348,1.0,0.2085144140570748,0.04347826086956523,1.0,0.0,5.0,0.5217391304347826,0.0,1.4100149972571634,1.9881422924901186,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.21739130434782608,0.0,1.0425720702853736,1.0869565217391302,5.0,0.0,2.0,0.391304347826087,0.0,0.7223151185146154,0.5217391304347829,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8260869565217391,0.0,1.3021720984236471,1.6956521739130443,4.0,12.0,11.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2170,2014/S12 (7-Jul > 20-Jul),-4,14,0,0,2,4,0,0,2,4,0,0,0,0,3,2,0.0,1.0,19.0,21.0,0.0,0.0,0.0,7.0,0.9523809523809523,0.0,1.745743121887939,3.047619047619047,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.09523809523809523,0.0,0.43643578047198484,0.19047619047619052,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.0,0.21821789023599242,0.04761904761904763,1.0,0.0,2.0,0.23809523809523808,0.0,0.5389584311207967,0.2904761904761905,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8571428571428571,0.0,1.2761549390929883,1.6285714285714286,4.0,10.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2300,2014/S13 (21-Jul > 3-Aug),-4,14,5,10,0,0,0,0,4,8,0,0,1,2,3,2,0.0,2.0,13.0,17.0,0.0,1.0,0.0,1.0,0.2777777777777778,0.0,0.4608885989624768,0.21241830065359477,1.0,0.0,1.0,0.05555555555555555,0.0,0.23570226039551584,0.05555555555555556,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.3888888888888889,0.0,0.8498365855987975,0.7222222222222223,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.16666666666666666,0.0,0.5144957554275265,0.2647058823529411,2.0,0.0,4.0,0.7777777777777778,0.0,1.3527990831890464,1.8300653594771243,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.5,1.2833778958394957,1.6470588235294117,4.0,7.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2360,2014/S15 (18-Aug > 31-Aug),-2,13,0,0,2,4,0,0,2,4,0,0,0,0,3,1,0.0,1.0,7.0,10.0,0.0,0.0,0.0,2.0,0.2,0.0,0.6324555320336759,0.4000000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.5163977794943223,0.2666666666666667,1.0,0.0,1.0,0.2,0.0,0.42163702135578396,0.17777777777777784,1.0,0.0,1.0,0.2,0.0,0.42163702135578396,0.17777777777777784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.31622776601683794,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8,0.0,1.1352924243950935,1.288888888888889,3.0,7.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2370,2014/S16 (1-Sep > 14-Sep),-2,6,1,2,0,0,0,0,1,2,0,0,0,0,3,1,0.0,0.0,6.0,7.0,0.0,0.0,0.0,2.0,1.2857142857142858,2.0,0.9511897312113418,0.9047619047619047,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.3779644730092273,0.1428571428571429,1.0,0.0,1.0,0.2857142857142857,0.0,0.48795003647426666,0.23809523809523814,1.0,0.0,1.0,0.2857142857142857,0.0,0.48795003647426666,0.23809523809523814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.1428571428571428,1.0,1.2149857925879117,1.4761904761904763,3.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2470,2014/S17 (15-Sep > 28-Sep),2,12,3,6,0,0,0,0,1,2,0,0,2,4,3,1,0.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,0.16666666666666666,0.0,0.408248290463863,0.16666666666666669,1.0,0.0,1.0,0.16666666666666666,0.0,0.408248290463863,0.16666666666666669,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.8366600265340756,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.1666666666666667,0.5,1.602081978759722,2.5666666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.5,0.816496580927726,0.6666666666666667,2.0,2.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2520,2014/S18 (29-Sep > 12-Oct),-10,14,8,16,1,2,1,2,1,2,6,12,1,2,3,1,0.0,1.0,0.0,7.0,0.0,2.0,0.0,1.0,0.5555555555555556,1.0,0.5270462766947299,0.2777777777777778,1.0,0.0,1.0,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.9999999999999999,0.9999999999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4444444444444444,0.0,0.8819171036881969,0.7777777777777778,2.0,0.0,1.0,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,1.0,0.0,1.0,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,1.0,1.0,8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2550,2014/S19 (13-Oct > 26-Oct),-2,13,10,20,3,6,0,0,8,16,5,10,0,0,3,2,0.0,2.0,1.0,15.0,1.0,1.0,0.0,7.0,2.0588235294117645,1.0,2.1056646289026575,4.433823529411765,7.0,0.0,2.0,0.29411764705882354,0.0,0.5878675320972555,0.3455882352941177,2.0,0.0,1.0,0.9411764705882353,1.0,0.242535625036333,0.05882352941176471,1.0,0.0,3.0,0.5882352941176471,0.0,1.0641207361838554,1.1323529411764706,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.47058823529411764,0.0,0.9432422182837985,0.889705882352941,3.0,0.0,1.0,0.11764705882352941,0.0,0.3321055820775357,0.1102941176470588,1.0,0.0,2.0,0.17647058823529413,0.0,0.5285941398709244,0.27941176470588236,2.0,5.0,12.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2560,2014/S20 (27-Oct > 9-Nov),-28,13,14,28,2,4,0,0,15,30,1,2,0,0,3,3,10.0,2.0,1.0,11.0,0.0,0.0,0.0,4.0,0.6190476190476191,0.0,1.1169686869465267,1.247619047619048,4.0,0.0,1.0,0.47619047619047616,0.0,0.511766315719159,0.26190476190476186,1.0,0.0,1.0,0.7142857142857143,1.0,0.4629100498862757,0.21428571428571427,1.0,0.0,3.0,0.38095238095238093,0.0,0.8047478161629565,0.6476190476190478,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.14285714285714285,0.0,0.6546536707079772,0.4285714285714287,3.0,0.0,1.0,0.23809523809523808,0.0,0.4364357804719847,0.19047619047619044,1.0,0.0,1.0,0.2857142857142857,0.0,0.4629100498862757,0.21428571428571427,1.0,0.0,3.0,0.5238095238095238,0.0,0.8728715609439694,0.7619047619047618,3.0,10.0,11.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2620,2014/S21 (10-Nov > 23-Nov),-10,5,12,24,0,0,0,0,9,18,3,6,0,0,3,3,5.0,1.0,1.0,8.0,0.0,0.0,0.0,7.0,1.6153846153846154,1.0,2.218800784900916,4.9230769230769225,7.0,0.0,1.0,0.38461538461538464,0.0,0.5063696835418333,0.25641025641025644,1.0,0.0,1.0,0.6923076923076923,1.0,0.48038446141526137,0.23076923076923075,1.0,0.0,3.0,0.23076923076923078,0.0,0.8320502943378437,0.6923076923076924,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.23076923076923078,0.0,0.8320502943378437,0.6923076923076924,3.0,0.0,1.0,0.23076923076923078,0.0,0.4385290096535146,0.1923076923076923,1.0,0.0,1.0,0.3076923076923077,0.0,0.48038446141526137,0.23076923076923075,1.0,0.0,2.0,0.5384615384615384,0.0,0.6602252917735248,0.43589743589743596,2.0,7.0,6.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2630,2014/S22 (24-Nov > 7-Dec),-6,13,5,10,2,4,0,0,5,10,0,0,2,4,3,2,3.0,1.0,0.0,8.0,0.0,0.0,0.0,8.0,1.8888888888888888,1.0,2.5221243250702594,6.361111111111111,8.0,0.0,1.0,0.6666666666666666,1.0,0.5,0.25,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.7071067811865476,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2222222222222222,0.0,0.44095855184409843,0.19444444444444445,1.0,1.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2650,2014/S23 (8-Dec > 21-Dec),-2,12,7,14,2,4,0,0,6,12,0,0,3,6,3,3,3.0,1.0,0.0,11.0,0.0,0.0,0.0,8.0,2.090909090909091,1.0,2.586679162731453,6.6909090909090905,8.0,0.0,1.0,0.6363636363636364,1.0,0.504524979109513,0.2545454545454545,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.5454545454545454,0.0,0.9341987329938275,0.8727272727272727,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2727272727272727,0.0,0.9045340337332909,0.8181818181818181,3.0,0.0,2.0,0.18181818181818182,0.0,0.6030226891555271,0.36363636363636354,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.7272727272727273,0.0,1.2720777563426766,1.618181818181818,4.0,5.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2682,2014/S24 (22-Dec > 04-Jan),-6,13,6,12,0,0,2,4,3,6,0,0,1,2,3,4,0.0,1.0,0.0,6.0,0.0,0.0,0.0,3.0,1.8333333333333333,2.0,1.3291601358251257,1.7666666666666668,3.0,0.0,1.0,0.8333333333333334,1.0,0.408248290463863,0.16666666666666669,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.1666666666666667,0.5,1.4719601443879744,2.1666666666666665,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8333333333333334,0.0,1.3291601358251257,1.7666666666666664,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.6733200530681511,2.8,4.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2692,2015/S1 (05-Jan > 18-Jan),-2,13,4,8,0,0,0,0,4,8,0,0,0,0,3,3,0.0,0.0,4.0,10.0,0.0,0.0,0.0,3.0,0.6,0.0,0.9660917830792959,0.9333333333333333,3.0,0.0,1.0,0.6,1.0,0.5163977794943222,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.4,0.0,0.966091783079296,0.9333333333333336,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.0,0.6324555320336759,0.4000000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6,0.0,1.2649110640673515,1.5999999999999996,4.0,3.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2702,2015/S2+3 (19-Jan > 15-Feb),-2,12,3,6,0,0,0,0,3,6,0,0,0,0,3,2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,1.7320508075688772,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.3333333333333333,1.0,1.5275252316519465,2.333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,1.1547005383792517,1.3333333333333335,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.6666666666666667,1.0,2.0816659994661326,4.333333333333333,4.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2762,2015/S4 (16-Feb > 01-Mar),2,14,6,12,1,2,0,0,5,10,1,2,1,2,3,1,3.0,0.0,0.0,7.0,0.0,2.0,0.0,3.0,0.45454545454545453,0.0,0.9341987329938275,0.8727272727272727,3.0,0.0,1.0,0.9090909090909091,1.0,0.30151134457776363,0.0909090909090909,1.0,0.0,1.0,0.8181818181818182,1.0,0.40451991747794525,0.16363636363636364,1.0,0.0,2.0,0.18181818181818182,0.0,0.6030226891555273,0.3636363636363636,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18181818181818182,0.0,0.4045199174779452,0.16363636363636358,1.0,0.0,1.0,0.09090909090909091,0.0,0.3015113445777636,0.09090909090909088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2772,2015/S5 (02-Mar > 15-Mar),-6,13,6,12,1,2,1,2,2,4,2,4,2,4,3,2,2.0,0.0,0.0,5.0,0.0,1.0,0.0,12.0,2.7142857142857144,1.0,4.309458036856673,18.571428571428566,12.0,1.0,4.0,1.4285714285714286,1.0,1.1338934190276815,1.2857142857142854,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.5714285714285714,0.0,0.9759000729485333,0.9523809523809526,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5714285714285714,0.0,0.9759000729485331,0.9523809523809522,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.0,0.48795003647426666,0.23809523809523814,1.0,2.0,5.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1472,2782,2015/S6 (16-Mar > 29-Mar),-2,14,8,16,1,2,4,8,4,8,0,0,1,2,3,3,2.0,2.0,2.0,11.0,0.0,1.0,0.0,7.0,2.8333333333333335,2.5,2.0375267241229382,4.151515151515151,7.0,0.0,4.0,1.0,1.0,1.044465935734187,1.0909090909090908,4.0,0.0,1.0,0.8333333333333334,1.0,0.38924947208076144,0.1515151515151515,1.0,0.0,3.0,0.5833333333333334,0.0,0.9962049198956219,0.9924242424242423,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08333333333333333,0.0,0.28867513459481287,0.08333333333333331,1.0,0.0,5.0,0.6666666666666666,0.0,1.497472618255253,2.242424242424242,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.3892494720807615,0.15151515151515152,1.0,2.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2852,2015/S7 (30-Mar > 12-Apr),-2,11,3,6,5,10,3,6,2,4,1,2,2,4,3,3,7.0,1.0,4.0,16.0,0.0,0.0,0.0,5.0,1.411764705882353,1.0,1.697749375254331,2.8823529411764706,5.0,0.0,4.0,0.6470588235294118,0.0,0.9963167462326072,0.9926470588235294,4.0,0.0,1.0,0.5294117647058824,1.0,0.5144957554275266,0.2647058823529412,1.0,0.0,2.0,0.23529411764705882,0.0,0.562295714538387,0.3161764705882352,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.17647058823529413,0.0,0.5285941398709244,0.27941176470588236,2.0,0.0,1.0,0.058823529411764705,0.0,0.242535625036333,0.05882352941176471,1.0,0.0,3.0,0.4117647058823529,0.0,0.7952062255644573,0.6323529411764706,3.0,3.0,14.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2872,2015/S8 (13-Apr > 26-Apr),-8,13,8,16,1,2,1,2,3,6,1,2,4,8,3,4,7.0,1.0,3.0,12.0,0.0,0.0,0.0,10.0,2.3846153846153846,2.0,2.6937724952954465,7.2564102564102555,10.0,0.0,4.0,0.5384615384615384,0.0,1.1266014242982163,1.2692307692307694,4.0,0.0,1.0,0.5384615384615384,1.0,0.5188745216627708,0.2692307692307693,1.0,0.0,2.0,0.23076923076923078,0.0,0.599144689515278,0.3589743589743588,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.2773500981126146,0.07692307692307694,1.0,0.0,3.0,0.8461538461538461,1.0,0.9870962335856491,0.9743589743589743,3.0,3.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2902,2015/S9 (27-Apr > 10-May),-2,12,3,6,8,16,10,20,1,2,0,0,0,0,3,3,6.0,6.0,0.0,11.0,0.0,0.0,0.0,7.0,1.8,1.0,2.4842360136324753,6.171428571428573,7.0,0.0,4.0,0.8,1.0,1.01418510567422,1.0285714285714287,4.0,0.0,1.0,0.6,1.0,0.50709255283711,0.2571428571428572,1.0,0.0,3.0,0.6666666666666666,0.0,0.8997354108424375,0.8095238095238096,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.2581988897471611,0.06666666666666667,1.0,0.0,5.0,0.4,0.0,1.2983506020002014,1.6857142857142855,5.0,0.0,1.0,0.13333333333333333,0.0,0.35186577527449836,0.12380952380952379,1.0,0.0,1.0,0.4,0.0,0.50709255283711,0.2571428571428572,1.0,3.0,12.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1472,2982,11-May -> 24-May 2015-JBDS/JBT,-16,14,10,20,0,0,0,0,3,6,4,8,3,6,3,5,4.0,5.0,3.0,10.0,0.0,0.0,0.0,19.0,6.923076923076923,4.0,6.29101923991042,39.57692307692307,19.0,0.0,1.0,0.6923076923076923,1.0,0.48038446141526137,0.23076923076923075,1.0,0.0,1.0,0.6923076923076923,1.0,0.48038446141526137,0.23076923076923075,1.0,0.0,3.0,0.5384615384615384,0.0,0.8770580193070292,0.7692307692307693,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.2773500981126146,0.07692307692307694,1.0,0.0,7.0,0.8461538461538461,0.0,1.9513309067639728,3.8076923076923084,7.0,0.0,1.0,0.07692307692307693,0.0,0.2773500981126146,0.07692307692307694,1.0,0.0,1.0,0.3076923076923077,0.0,0.48038446141526137,0.23076923076923075,1.0,2.0,11.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
