boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember,no_issues,no_comment_min,no_comment_max,no_comment_mean,no_comment_median,no_comment_std,no_comment_var,no_comment_range,no_affectversion_min,no_affectversion_max,no_affectversion_mean,no_affectversion_median,no_affectversion_std,no_affectversion_var,no_affectversion_range,no_fixversion_min,no_fixversion_max,no_fixversion_mean,no_fixversion_median,no_fixversion_std,no_fixversion_var,no_fixversion_range,no_issuelink_min,no_issuelink_max,no_issuelink_mean,no_issuelink_median,no_issuelink_std,no_issuelink_var,no_issuelink_range,no_blocking_min,no_blocking_max,no_blocking_mean,no_blocking_median,no_blocking_std,no_blocking_var,no_blocking_range,no_blockedby_min,no_blockedby_max,no_blockedby_mean,no_blockedby_median,no_blockedby_std,no_blockedby_var,no_blockedby_range,no_fixversion_change_min,no_fixversion_change_max,no_fixversion_change_mean,no_fixversion_change_median,no_fixversion_change_std,no_fixversion_change_var,no_fixversion_change_range,no_priority_change_min,no_priority_change_max,no_priority_change_mean,no_priority_change_median,no_priority_change_std,no_priority_change_var,no_priority_change_range,no_des_change_min,no_des_change_max,no_des_change_mean,no_des_change_median,no_des_change_std,no_des_change_var,no_des_change_range,type_freq_Improvement,type_freq_Task,type_freq_Bug,type_freq_Sub-task,priority_freq_Major - P3,priority_freq_Minor - P4,priority_freq_Critical - P2,priority_freq_Blocker - P1,priority_freq_Trivial - P5,gunning_fog_freq_hard,gunning_fog_freq_easy,type_freq_Tracking,type_freq_New Feature,type_freq_Epic,type_freq_Question,type_freq_Story,type_freq_Spec,type_freq_Build Failure
229,547,RPL 4 06/05/15,-4,18,17,17,3,3,1,1,11,11,4,4,4,4,1,8,24.0,0.0,14.0,1.625,0.0,3.3726843908080104,11.375,14.0,0.0,2.0,0.2916666666666667,0.0,0.5500329370901873,0.302536231884058,2.0,0.0,1.0,0.9166666666666666,1.0,0.28232985128663995,0.07971014492753623,1.0,0.0,6.0,1.2083333333333333,1.0,1.3824731042801415,1.9112318840579712,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.125,2.0,3.0830885135864485,9.505434782608695,12.0,0.0,1.0,0.041666666666666664,0.0,0.20412414523193154,0.04166666666666668,1.0,0.0,3.0,0.5416666666666666,0.0,0.9770927002733857,0.9547101449275364,3.0,5.0,13.0,5.0,0.0,23.0,0.0,1.0,0.0,0.0,6.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
229,548,Platform 4 06/05/15,-29,18,16,16,38,38,10,10,30,30,4,4,10,10,1,9,58.0,0.0,4.0,0.603448275862069,0.0,1.0586263057247416,1.120689655172414,4.0,0.0,1.0,0.1896551724137931,0.0,0.3954520642861981,0.15638233514821537,1.0,0.0,2.0,0.9655172413793104,1.0,0.2626128657194451,0.06896551724137931,2.0,0.0,5.0,0.6724137931034483,0.0,1.2050759753945304,1.452208106473079,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9482758620689655,0.0,1.5719293519358033,2.4709618874773143,8.0,0.0,2.0,0.05172413793103448,0.0,0.2915424072011005,0.08499697519661227,2.0,0.0,3.0,0.20689655172413793,0.0,0.5851561701773917,0.34240774349667263,3.0,7.0,39.0,12.0,0.0,52.0,3.0,2.0,0.0,1.0,18.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,553,Security 4 06/05/15,0,18,0,0,2,2,1,1,1,1,0,0,0,0,1,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5345224838248488,0.2857142857142857,1.0,0.0,1.0,0.875,1.0,0.3535533905932738,0.125,1.0,0.0,1.0,0.25,0.0,0.4629100498862757,0.21428571428571427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.927248223318863,3.7142857142857144,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.3535533905932738,0.125,1.0,1.0,4.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
229,555,Kernel Tools Iteration 5,0,18,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
229,558,CAP - 3.1.5,4,17,2,2,2,2,1,1,3,3,0,0,0,0,1,3,10.0,0.0,1.0,0.5,0.5,0.5270462766947299,0.2777777777777778,1.0,0.0,2.0,0.4,0.0,0.6992058987801011,0.48888888888888904,2.0,0.0,2.0,0.9,1.0,0.5676462121975467,0.32222222222222224,2.0,0.0,1.0,0.2,0.0,0.42163702135578396,0.17777777777777784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9,0.5,1.1005049346146119,1.2111111111111112,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.0,0.8432740427115678,0.7111111111111111,2.0,7.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
229,565,RPL 5 06/26/16,9,18,12,12,11,11,7,7,1,1,4,4,11,11,1,7,34.0,0.0,11.0,1.3823529411764706,1.0,2.387019263132756,5.697860962566845,11.0,0.0,1.0,0.17647058823529413,0.0,0.3869529949759475,0.14973262032085563,1.0,0.0,1.0,0.9117647058823529,1.0,0.28790224128123654,0.08288770053475933,1.0,0.0,3.0,0.6470588235294118,0.0,0.9172539036208377,0.841354723707665,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.088235294117647,1.5,1.9903958348335231,3.9616755793226375,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.35294117647058826,0.0,0.6911717297975237,0.47771836007130114,3.0,5.0,14.0,15.0,0.0,30.0,4.0,0.0,0.0,0.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,566,Sharding 5 06/26/16,8,18,12,12,14,14,0,0,12,12,1,1,13,13,1,10,48.0,0.0,8.0,1.2083333333333333,0.0,1.9456261184790364,3.785460992907802,8.0,0.0,1.0,0.4375,0.0,0.5013280235873938,0.25132978723404253,1.0,0.0,1.0,0.9791666666666666,1.0,0.14433756729740646,0.020833333333333336,1.0,0.0,7.0,0.6458333333333334,0.0,1.1390474432674804,1.2974290780141842,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.2708333333333335,0.0,3.431639911510166,11.7761524822695,13.0,0.0,1.0,0.041666666666666664,0.0,0.20194093652345887,0.04078014184397165,1.0,0.0,7.0,0.625,0.0,1.552280408974199,2.4095744680851063,7.0,7.0,26.0,15.0,0.0,43.0,4.0,1.0,0.0,0.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,567,Platform 5 06/26/16,5,18,38,38,16,16,19,19,13,13,6,6,16,16,1,8,69.0,0.0,6.0,0.7681159420289855,0.0,1.3189225497511652,1.7395566922421146,6.0,0.0,2.0,0.2608695652173913,0.0,0.474409041459926,0.2250639386189258,2.0,0.0,2.0,0.9855072463768116,1.0,0.20953405052418275,0.04390451832907077,2.0,0.0,4.0,0.4057971014492754,0.0,0.8629436724121574,0.7446717817561809,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.927536231884058,0.0,1.656705098005128,2.7446717817561814,7.0,0.0,2.0,0.043478260869565216,0.0,0.267602789964774,0.07161125319693094,2.0,0.0,2.0,0.13043478260869565,0.0,0.4170288281141495,0.17391304347826084,2.0,10.0,37.0,20.0,0.0,57.0,4.0,3.0,0.0,5.0,21.0,48.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
229,568,Build 5 06/26/16,2,17,9,9,7,7,0,0,6,6,1,1,9,9,1,4,24.0,0.0,9.0,1.2916666666666667,0.0,2.1362129568705104,4.563405797101449,9.0,0.0,2.0,0.5416666666666666,0.0,0.6580053301400786,0.4329710144927537,2.0,0.0,3.0,1.0833333333333333,1.0,0.7172815023567723,0.5144927536231884,3.0,0.0,4.0,0.625,0.0,1.0134958870382644,1.0271739130434783,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.4166666666666665,1.0,2.947610184047655,8.68840579710145,9.0,0.0,2.0,0.16666666666666666,0.0,0.4815434123430768,0.23188405797101447,2.0,0.0,1.0,0.16666666666666666,0.0,0.38069349381344053,0.1449275362318841,1.0,3.0,2.0,17.0,0.0,19.0,4.0,1.0,0.0,0.0,12.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
229,569,Security 5 06/26/15,3,18,2,2,7,7,1,1,3,3,4,4,1,1,1,5,15.0,0.0,2.0,0.2,0.0,0.5606119105813882,0.3142857142857144,2.0,0.0,1.0,0.26666666666666666,0.0,0.4577377082170635,0.20952380952380958,1.0,0.0,1.0,0.7333333333333333,1.0,0.45773770821706344,0.20952380952380953,1.0,0.0,4.0,0.8666666666666667,0.0,1.3557637102737474,1.838095238095238,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.3333333333333335,1.0,2.7167908239230307,7.3809523809523805,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.0,0.632455532033676,0.4000000000000002,2.0,4.0,4.0,3.0,0.0,13.0,2.0,0.0,0.0,0.0,4.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
229,572,Quint Iteration 6,5,21,35,35,25,25,21,21,16,16,10,10,13,13,1,30,81.0,0.0,60.0,3.7037037037037037,1.0,9.199788644915225,84.6361111111111,60.0,0.0,2.0,0.30864197530864196,0.0,0.539489928280454,0.29104938271604935,2.0,0.0,3.0,1.037037037037037,1.0,0.4013864859597432,0.1611111111111111,3.0,0.0,10.0,1.5185185185185186,1.0,2.1915240764768655,4.802777777777778,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.45679012345679,3.0,4.650401549103178,21.626234567901232,24.0,0.0,3.0,0.1111111111111111,0.0,0.4183300132670378,0.175,3.0,0.0,15.0,0.7160493827160493,0.0,2.0077012221769617,4.030864197530865,15.0,29.0,8.0,24.0,11.0,66.0,8.0,6.0,0.0,1.0,37.0,44.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
229,573,Security 6 07/17/15,1,15,6,6,1,1,0,0,5,5,0,0,2,2,1,4,18.0,0.0,10.0,1.0,0.0,2.5667557916789914,6.588235294117647,10.0,0.0,2.0,0.6666666666666666,1.0,0.5940885257860046,0.35294117647058826,2.0,0.0,3.0,0.9444444444444444,1.0,0.8726040960806521,0.761437908496732,3.0,0.0,4.0,0.5555555555555556,0.0,0.9835244081556433,0.9673202614379086,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.6666666666666667,0.5,2.3263199921511983,5.411764705882352,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2222222222222222,0.0,0.42779263194649864,0.18300653594771243,1.0,6.0,3.0,7.0,0.0,17.0,0.0,1.0,0.0,0.0,8.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
229,574,RPL 6 07/17/15,-6,15,18,18,2,2,2,2,13,13,2,2,3,3,1,7,29.0,0.0,14.0,2.0689655172413794,1.0,3.0697956479539554,9.423645320197044,14.0,0.0,2.0,0.3793103448275862,0.0,0.6218516763579257,0.3866995073891624,2.0,0.0,2.0,1.0,1.0,0.4629100498862757,0.21428571428571427,2.0,0.0,4.0,0.896551724137931,0.0,1.1754885788533966,1.381773399014778,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,2.7255405754769875,7.428571428571429,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.41379310344827586,0.0,0.7327658649308672,0.5369458128078819,3.0,8.0,12.0,8.0,0.0,27.0,1.0,1.0,0.0,0.0,8.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
229,575,Platform 6 07/17/15,-14,18,30,30,36,36,3,3,49,49,7,7,7,7,1,15,81.0,0.0,9.0,1.0493827160493827,0.0,1.57242833356485,2.4725308641975308,9.0,0.0,2.0,0.32098765432098764,0.0,0.49566017829323245,0.24567901234567896,2.0,0.0,2.0,0.9382716049382716,1.0,0.32960882164869615,0.10864197530864197,2.0,0.0,5.0,0.5925925925925926,0.0,1.0096754153907306,1.0194444444444444,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.1358024691358024,0.0,2.0539783739109394,4.218827160493826,13.0,0.0,2.0,0.037037037037037035,0.0,0.24720661623652207,0.0611111111111111,2.0,0.0,3.0,0.43209876543209874,0.0,0.8357372733840802,0.6984567901234568,3.0,16.0,44.0,20.0,0.0,73.0,2.0,4.0,0.0,2.0,24.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
229,576,Sharding 6 07/17/15,2,17,14,14,11,11,3,3,6,6,7,7,9,9,1,12,47.0,0.0,13.0,1.872340425531915,1.0,2.642602647231765,6.983348751156333,13.0,0.0,3.0,0.5957446808510638,1.0,0.6480597955531541,0.4199814986123958,3.0,0.0,3.0,0.9787234042553191,1.0,0.3895014484612047,0.15171137835337653,3.0,0.0,4.0,0.851063829787234,1.0,1.0627839447547616,1.129509713228492,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.297872340425532,2.0,3.0780774181369126,9.474560592044401,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.3829787234042553,0.0,1.207822177549718,1.4588344125809427,6.0,5.0,18.0,17.0,6.0,46.0,0.0,1.0,0.0,0.0,13.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
229,577,Build 6 07/17/15,-9,18,7,7,8,8,2,2,9,9,1,1,3,3,1,3,16.0,0.0,9.0,1.125,0.0,2.4460853078609777,5.983333333333333,9.0,0.0,1.0,0.25,0.0,0.4472135954999579,0.2,1.0,1.0,2.0,1.125,1.0,0.3415650255319866,0.11666666666666667,1.0,0.0,3.0,0.6875,0.0,1.0781929326423914,1.1625,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.6875,2.0,3.0269621735330623,9.1625,10.0,0.0,1.0,0.0625,0.0,0.25,0.0625,1.0,0.0,1.0,0.3125,0.0,0.47871355387816905,0.22916666666666666,1.0,5.0,0.0,9.0,0.0,12.0,3.0,1.0,0.0,0.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
229,593,RPL 7 08/10/15,1,18,19,19,8,8,8,8,8,8,5,5,6,6,1,11,42.0,0.0,15.0,2.0238095238095237,0.0,3.4036429209841654,11.584785133565621,15.0,0.0,3.0,0.42857142857142855,0.0,0.7372611524884797,0.5435540069686412,3.0,0.0,2.0,0.9285714285714286,1.0,0.34165002367328784,0.11672473867595816,2.0,0.0,5.0,1.1666666666666667,1.0,1.2477622245867566,1.5569105691056913,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.9761904761904763,2.0,3.0562857678138067,9.34088269454123,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.38095238095238093,0.0,0.7635725068956292,0.5830429732868756,3.0,14.0,14.0,12.0,0.0,39.0,1.0,2.0,0.0,0.0,16.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
229,600,CAP - 3.1.6,6,20,3,3,5,5,2,2,6,6,0,0,0,0,1,1,18.0,0.0,3.0,0.6111111111111112,0.0,0.9164438231805327,0.8398692810457516,3.0,0.0,2.0,0.3333333333333333,0.0,0.5940885257860046,0.35294117647058826,2.0,0.0,1.0,0.8888888888888888,1.0,0.3233808333817773,0.10457516339869281,1.0,0.0,1.0,0.3333333333333333,0.0,0.48507125007266594,0.23529411764705882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8888888888888888,0.0,1.1318329168362207,1.281045751633987,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2777777777777778,0.0,0.6691131580686884,0.44771241830065367,2.0,9.0,4.0,3.0,0.0,16.0,2.0,0.0,0.0,0.0,5.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
229,607,CAP - 3.1.7,0,21,4,4,2,2,0,0,0,0,3,3,3,3,1,1,8.0,0.0,2.0,1.125,1.5,0.9910312089651149,0.9821428571428571,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.375,0.0,0.7440238091428449,0.5535714285714286,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.875,1.5,1.9594095320493148,3.8392857142857144,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.375,1.0,1.5059406173077154,2.267857142857143,3.0,5.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,620,Sharding 7 08/10/15,-3,18,24,24,16,16,10,10,30,30,0,0,0,0,1,12,54.0,0.0,8.0,0.8703703703703703,0.0,1.6024308927058204,2.5677847658979727,8.0,0.0,3.0,0.37037037037037035,0.0,0.6233293534553829,0.3885394828791056,3.0,0.0,1.0,0.9444444444444444,1.0,0.23121228232266408,0.05345911949685532,1.0,0.0,8.0,1.1851851851851851,1.0,1.493054031982061,2.2292103424178893,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.5925925925925926,0.5,3.804260365067973,14.472396925227107,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.4444444444444444,0.0,1.1102722200054018,1.2327044025157234,6.0,7.0,20.0,23.0,0.0,51.0,1.0,1.0,0.0,1.0,28.0,26.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
229,625,Build 7 08/10/15,-12,18,10,10,11,11,4,4,8,8,8,8,1,1,1,9,28.0,0.0,9.0,1.3214285714285714,0.0,2.3421036986969077,5.485449735449736,9.0,0.0,3.0,0.42857142857142855,0.0,0.7417981870189158,0.5502645502645502,3.0,0.0,2.0,1.0357142857142858,1.0,0.33134326579600165,0.1097883597883598,2.0,0.0,3.0,0.9285714285714286,1.0,0.9399988742535192,0.8835978835978834,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.9285714285714284,2.5,3.681068397933479,13.550264550264549,15.0,0.0,1.0,0.07142857142857142,0.0,0.26226526415648105,0.06878306878306878,1.0,0.0,3.0,0.39285714285714285,0.0,0.7373267889143821,0.5436507936507938,3.0,8.0,1.0,17.0,0.0,22.0,5.0,1.0,0.0,0.0,14.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
229,629,Security 7 08/10/15,-5,18,13,13,6,6,3,3,12,12,1,1,3,3,1,11,24.0,0.0,8.0,1.0833333333333333,0.0,1.9541854005467714,3.8188405797101455,8.0,0.0,2.0,0.625,1.0,0.6468989572333266,0.41847826086956524,2.0,0.0,3.0,1.0,1.0,0.7223151185146152,0.5217391304347826,3.0,0.0,4.0,0.625,0.0,1.0555237727226274,1.1141304347826086,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.4166666666666665,2.5,3.7522939843417835,14.079710144927537,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666,0.0,0.9168313422570847,0.8405797101449276,3.0,10.0,2.0,10.0,0.0,22.0,0.0,2.0,0.0,0.0,12.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
229,632,Platform 7 08/10/15,8,22,58,58,17,17,35,35,10,10,16,16,14,14,1,19,101.0,0.0,18.0,0.8811881188118812,0.0,2.2728270005122315,5.165742574257427,18.0,0.0,4.0,0.5148514851485149,0.0,0.7295733189493515,0.5322772277227722,4.0,0.0,2.0,0.9108910891089109,1.0,0.31934338574613064,0.10198019801980199,2.0,0.0,6.0,0.7128712871287128,0.0,1.2110873929107375,1.4667326732673271,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.5643564356435644,1.0,2.303978478997399,5.308316831683168,15.0,0.0,2.0,0.04950495049504951,0.0,0.25985525292987155,0.06752475247524753,2.0,0.0,7.0,0.39603960396039606,0.0,1.0399923838258824,1.0815841584158417,7.0,16.0,26.0,57.0,0.0,92.0,3.0,5.0,0.0,1.0,47.0,54.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
229,635,Quint Iteration 7,-12,15,46,46,18,18,10,10,28,28,10,10,16,16,1,25,83.0,0.0,12.0,1.891566265060241,1.0,2.464440015514191,6.073464590067586,12.0,0.0,3.0,0.37349397590361444,0.0,0.5990000483222826,0.3588010578900969,3.0,0.0,3.0,1.0,1.0,0.4417261042993862,0.1951219512195122,3.0,0.0,10.0,1.1686746987951808,1.0,1.8400641366634396,3.385836027034969,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.6867469879518073,2.0,4.671991560621798,21.827505142521307,26.0,0.0,1.0,0.04819277108433735,0.0,0.2154753371565183,0.046429620922715235,1.0,0.0,4.0,0.39759036144578314,0.0,0.8255044139596959,0.6814575374669409,4.0,27.0,15.0,22.0,11.0,71.0,7.0,5.0,0.0,0.0,36.0,47.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0
229,636,Kernel Tools Iteration 7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,101,Sprint 1 - April 14,-2,21,2,2,0,0,0,0,2,2,0,0,0,0,1,1,2.0,0.0,6.0,3.0,3.0,4.242640687119285,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.4142135623730951,2.0,2.0,0.0,1.0,0.5,0.5,0.7071067811865476,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
274,162,Sprint 2 - May 5 - May 23,0,18,4,4,0,0,0,0,4,4,0,0,0,0,1,1,4.0,0.0,6.0,1.5,0.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.816496580927726,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,1.5,1.2909944487358056,1.6666666666666667,3.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
274,183,Sprint 3 - May 25 - June 13,5,16,5,5,0,0,2,2,1,1,2,2,0,0,1,1,10.0,0.0,1.0,0.1,0.0,0.31622776601683794,0.10000000000000002,1.0,0.0,1.0,0.1,0.0,0.31622776601683794,0.10000000000000002,1.0,0.0,1.0,0.8,1.0,0.42163702135578396,0.1777777777777778,1.0,0.0,1.0,0.2,0.0,0.42163702135578396,0.1777777777777778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.42163702135578396,0.17777777777777784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.31622776601683794,0.10000000000000002,1.0,1.0,6.0,3.0,0.0,8.0,1.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,203,Sprint 4,0,17,4,4,0,0,0,0,3,3,1,1,0,0,1,1,4.0,0.0,7.0,2.5,1.5,3.3166247903554,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.0,1.5,2.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
